id,year,side_a,side_b,source_office,source_headline,source_original,where_coordinates,adm_1,adm_2,latitude,longitude,geom_wkt,country,date_event,total_deaths_best_estimate
518161,2024,Government of Haiti,Viv Ansanm,Agence France Presse;Vant Bef Info;EFE News Service;Haiti Libre,Police operation in Haiti capital against 'Barbecue' gang;Opération de la PNH à Delmas 6: plusieurs morts dans le fief du chef de gang « Barbecue »;Haitian police say it killed several members of Barbecue's gangs;Haiti - FLASH : Strong operation of the PNH in the territory of «Barbecue»,Lionel Lazarre of the Haitian police union (SYNAPOHA),Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2024-03-15 00:00:00.000,3
518194,2024,Government of Haiti,Viv Ansanm,EFE News Service;Vant Bef Info;Haiti Libre,More bodies found in streets of Port-au-Prince;Haïti-Insécurité : un policier affecté à la Primature tué par balles à Delmas;Haiti - News : Zapping...,national police union (Synapoha).,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2024-03-20 00:00:00.000,1
518201,2024,Government of Haiti,Viv Ansanm,EFE News Service;Haiti Libre;Reuters News,Another 12 killed in clashes in Haiti on the night names of interim council announced;Haiti - FLASH : Between 30 and 40 killed in Pétion-ville in 5 days;Haiti gang leader killed as transition council nears completion,Haiti Libre,Pétion-Ville town,Ouest department,Port-au-Prince arrondissement,"356,68125","-201,06875",POINT (-72.285219 18.512541),Haiti,2024-03-21 00:00:00.000,12
518673,2024,Government of Haiti,Viv Ansanm,Haiti Libre,Haiti - News : Zapping...,Haiti Libre,Cité Soleil town,Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),Haiti,2024-03-25 00:00:00.000,1
518651,2024,Government of Haiti,Viv Ansanm,Vant Bef Info,Des membres du gang « kraze Baryè » tués à Pétion-Ville,Vant Bef Info,Pétion-Ville town,Ouest department,Port-au-Prince arrondissement,"356,68125","-201,06875",POINT (-72.285219 18.512541),Haiti,2024-03-26 00:00:00.000,5
518653,2024,Government of Haiti,Viv Ansanm,Vant Bef Info;Haiti Libre,Quatre bandits abattus à Pétion-Ville;Haiti - News : Zapping...,"Vant Bef Info, Haiti Libre",Pétion-Ville town,Ouest department,Port-au-Prince arrondissement,"356,68125","-201,06875",POINT (-72.285219 18.512541),Haiti,2024-04-01 00:00:00.000,4
518654,2024,Government of Haiti,Viv Ansanm,Vant Bef Info,Carrefour de l’aéroport : la nouvelle zone à risque (VAR),Vant Bef Info; traders in the area,Delmas town,Ouest department,Port-au-Prince arrondissement,"387,1347222","-208,5506944",POINT (-72.295993 18.556394),Haiti,2024-04-01 00:00:00.000,2
518655,2024,Government of Haiti,Viv Ansanm,Vant Bef Info,Centre-ville de Port-au-Prince : portrait d’une ville chaotique,Vant Bef Info,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2024-04-01 00:00:00.000,2
518750,2024,Government of Haiti,Viv Ansanm,Haiti Libre,"Haiti - FLASH : 2nd attack on the National Palace, update on the situation",Haiti Libre,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2024-04-01 00:00:00.000,0
518204,2024,Government of Haiti,Viv Ansanm,Reuters News;Haiti Libre;BINUH,Panic in Haiti's capital as wild shooting fills streets;Haiti - News : Zapping...;QUARTERLY REPORT ON THE HUMAN RIGHTS SITUATION IN HAITI April - June 2024,media,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2024-04-01 00:00:00.000,0
518205,2024,Government of Haiti,Viv Ansanm,EFE News Service;EFE News Service;EFE News Service,"Clashes and shootings between gangs and police in Haiti throughout the day;Haiti's National Palace attacked by gunmen;Clashes between Haitian police, armed gangs continue in center of capital",local media,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2024-04-01 00:00:00.000,2
518759,2024,Government of Haiti,Viv Ansanm,Haiti Libre;ICI Haiti,"Haiti - FLASH : After intense fighting, the PNH regains control of the pirated ship «Magalie» (Video);iciHaiti - Insecurity : The «5 Seconds» gang threatens Arcahaie with a massacre",PNH,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2024-04-04 00:00:00.000,3
563753,2024,Government of Haiti,Viv Ansanm,National Human Rights Defense Network (RNDDH),"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities",RNDDH,Carrefour commune,Ouest department,Port-au-Prince arrondissement,"320,575","-289,1277778",POINT (-72.412024 18.460548),Haiti,2024-04-15 00:00:00.000,1
562272,2024,Government of Haiti,Viv Ansanm,National Human Rights Defense Network (RNDDH);National Human Rights Defense Network (RNDDH),"Survey on the Functioning of the PNH: Police Officers Demand Better Working Conditions;Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities",Police; RNDDH,Carrefour commune,Ouest department,Port-au-Prince arrondissement,"320,575","-289,1277778",POINT (-72.412024 18.460548),Haiti,2024-04-18 00:00:00.000,1
565622,2024,Government of Haiti,Viv Ansanm,National Human Rights Defense Network (RNDDH),"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities",RNDDH,Gressier commune,Ouest department,Port-au-Prince arrondissement,"382,6944444","-361,7965278",POINT (-72.516667 18.55),Haiti,2024-05-10 00:00:00.000,1
565623,2024,Government of Haiti,Viv Ansanm,National Human Rights Defense Network (RNDDH),"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities",RNDDH,Gressier commune,Ouest department,Port-au-Prince arrondissement,"382,6944444","-361,7965278",POINT (-72.516667 18.55),Haiti,2024-05-11 00:00:00.000,1
531228,2024,Government of Haiti,Viv Ansanm,Vant Bef Info,Un membre du gang « Kraze Baryè » abattu à Tabarre,PNH facebook page,Tabarre commune,Ouest department,Port-au-Prince arrondissement,"405,8402778","-188,1875",POINT (-72.26667 18.58333),Haiti,2024-05-17 00:00:00.000,0
525042,2024,Government of Haiti,Viv Ansanm,EFE News Service,Haiti prepares for the arrival of the Multinational Security Support Force,police,Gressier commune,Ouest department,Port-au-Prince arrondissement,"382,6944444","-361,7965278",POINT (-72.516667 18.55),Haiti,2024-05-19 00:00:00.000,3
530802,2024,Government of Haiti,Viv Ansanm,EFE News Service;Associated Press Newswires;National Human Rights Defense Network (RNDDH),Three agents of Haitian anti-gang police unit killed in ambush;Newly chosen Haitian prime minister discharged from a hospital after spending a night in treatment;Survey on the Functioning of the PNH: Police Officers Demand Better Working Conditions,"Barbecue, SYNAPOHA",Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2024-06-09 00:00:00.000,3
531216,2024,Government of Haiti,Viv Ansanm,Haiti Libre,"Haiti - Security : Bandits routed, Gressier police station taken over",Haiti Libre,Gressier commune,Ouest department,Port-au-Prince arrondissement,"382,6944444","-361,7965278",POINT (-72.516667 18.55),Haiti,2024-07-01 00:00:00.000,3
546698,2024,Government of Haiti,Viv Ansanm,Haiti Libre,"Haiti - PNH report : 15 dead, 13 arrests, weapons and ammunition seized (Video)","Divisional Commissioner Michel Ange Louis Jeune, Spokesperson for the Haitian National Police (PNH)",Tabarre commune,Ouest department,Port-au-Prince arrondissement,"405,8402778","-188,1875",POINT (-72.26667 18.58333),Haiti,2024-08-15 00:00:00.000,4
539865,2024,Government of Haiti,Viv Ansanm,Vant Bèf Info,Gressier: several bandits shot dead during a clash with the police,Vant Bèf Info,Gressier commune,Ouest department,Port-au-Prince arrondissement,"382,6944444","-361,7965278",POINT (-72.516667 18.55),Haiti,2024-08-24 00:00:00.000,4
545430,2024,Government of Haiti,Viv Ansanm,International Crisis Group,Crisis Watch: Haiti September 2024,,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2024-09-05 00:00:00.000,0
545429,2024,Government of Haiti,Viv Ansanm,International Crisis Group,Crisis Watch: Haiti September 2024,,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2024-09-08 00:00:00.000,0
552498,2024,Government of Haiti,Viv Ansanm,Associated Press Newswires;The Haitian Times;Vant Bef Info,A gang leader in Haiti is injured in a shootout with Haitian and Kenyan police;Haitian and multinational forces kill 20 gang members in Pétion-Ville as calls for stronger international support increase;La Police mène plusieurs opérations pour des fragments de résultats,Haiti National Police,Torcelle town,Ouest department,Port-au-Prince arrondissement,"376,3611111","-168,8680556",POINT (-72.23885 18.54088),Haiti,2024-10-12 00:00:00.000,11
553656,2024,Government of Haiti,Viv Ansanm,Vant Bef Info;Associated Press Newswires;The Haitian Times,La Police mène plusieurs opérations pour des fragments de résultats;A gang leader in Haiti is injured in a shootout with Haitian and Kenyan police;Haitian and multinational forces kill 20 gang members in Pétion-Ville as calls for stronger international support increase,Haiti National Police,Torcelle town,Ouest department,Port-au-Prince arrondissement,"376,3611111","-168,8680556",POINT (-72.23885 18.54088),Haiti,2024-10-14 00:00:00.000,10
553045,2024,Government of Haiti,Viv Ansanm,Associated Press Newswires;Haiti Libre;Haiti Libre;Ayibo Post,"Gang coalition in Haiti spreads violence to Port-au-Prince neighborhood, setting fire to homes;Haiti - News : Zapping...;Haiti - News : Zapping...;An early morning attack on Tuesday highlights the ambitions of members of the gang coalition known as Viv Ansanm","SPNH-17, a national police union.",Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2024-10-26 00:00:00.000,4
554430,2024,Government of Haiti,Viv Ansanm,Haiti Libre,Haiti - News : Zapping…,Haiti Libre,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2024-11-14 00:00:00.000,1
554475,2024,Government of Haiti,Viv Ansanm,Haiti Libre;Haiti Libre,Haiti - Security : The PNH strengthens its presence in the capital and continues its fight against gangs (Video);Haiti - News : Zapping...,Haiti Libre,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2024-11-18 00:00:00.000,3
553286,2024,Government of Haiti,Viv Ansanm,Ayibo Post;El Nuevo Herald;Haiti Libre,"Gangs are acquiring more territory in Haiti despite the presence of Kenyan forces;La policía y los residentes matan a decenas de pandilleros haitianos tras un ataque en Pétion-Ville  Read more at: https://www.elnuevoherald.com/noticias/america-latina/el-caribe/article295851749.html#storylink=cpy;Haiti - FLASH : Attempted takeover of Pétion-ville, at least 28 bandits killed","Lionel Lazarre, a police spokesperson.",Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2024-11-19 00:00:00.000,10
553665,2024,Government of Haiti,Viv Ansanm,Vant Bef Info,Opération policière à Delmas : plusieurs bandits tués et une arme à feu saisie,The Haitian National Police (PNH),Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2024-11-22 00:00:00.000,3
554819,2024,Government of Haiti,Viv Ansanm,ICI Haiti,iciHaiti - Kenscoff : 4 bandits fatally injured,Police,Kenscoff commune,Ouest department,Port-au-Prince arrondissement,"313,25","-199,7590278",POINT (-72.283333 18.45),Haiti,2024-11-23 00:00:00.000,4
556372,2024,Government of Haiti,Viv Ansanm,EFE News Service,"Haitian police raid Barbecue's stronghold, killing 20 gang members and seizing weapons",Deputy police spokesman Lionel Lazarre,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2024-11-26 00:00:00.000,20
561430,2024,Government of Haiti,Viv Ansanm,Haiti Libre,Haiti - News : Zapping...,Haiti Libre,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2024-12-06 00:00:00.000,2
561582,2024,Government of Haiti,Viv Ansanm,Vant Bef Info;El País,Delmas: PNH repels attack on Bernard Mevs hospital;Hospitales bajo fuego: la violencia de las pandillas pone en jaque al sistema de salud en Haití,internal source at the Bernard Mevs hospital; Vant Bef Info,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2024-12-15 00:00:00.000,3
561382,2024,Government of Haiti,Viv Ansanm,Dominican Today;Vant Bef Info,"Haiti - FLASH : Hard blow for «Barbecue», the PNH killed his right arm;Police operation: influential gang leader killed by PNH","Lionel Lazarre, Deputy Spokesperson for the PNH",Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2024-12-15 00:00:00.000,3
561488,2024,Government of Haiti,Viv Ansanm,Haiti Libre,Haiti - News : Zapping...,PNH,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2024-12-21 00:00:00.000,3
561383,2024,Government of Haiti,Viv Ansanm,ICI Haiti;Reuters;Inquirer.net;Associated Press Newswires,"iciHaiti - Insecurity : Attack on General Hospital, Death Toll rises;Armed men fire on Haiti hospital reopening, killing at least 3;Two journalists killed by gangs in Haiti capital – local media group  Read more: https://globalnation.inquirer.net/259181/two-journalists-killed-by-gangs-in-haiti-capital-local-media-group#ixzz8yBWYeSvO Follow us: @inquirerdotnet on Twitter | inquirerdotnet on Facebook;Haiti’s health minister loses his job after a deadly gang attack on a hospital in the capital","a journalist at the scene who asked not to be named; Leslie Voltaire, who heads Haiti's transitional presidential council; Robest Dimanche, spokesperson for the Online Media Collective; hospital sources",Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2024-12-24 00:00:00.000,4
561489,2024,Government of Haiti,Viv Ansanm,ICI Haiti,"iciHaiti - Cité Soleil : Several bandits killed, weapons and ammunition seized",ICI Haiti,Cité Soleil town,Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),Haiti,2024-12-26 00:00:00.000,3
516282,2024,Viv Ansanm,Civilians,ICI Haiti,iciHaiti - FLASH : Situation Monday in Port-au-Prince,ICI Haiti,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2024-03-04 00:00:00.000,1
515901,2024,Viv Ansanm,Civilians,Vant Bef Info,Consternation à Carrefour suite à la décapitation d’un pasteur,church faithful,Carrefour commune,Ouest department,Port-au-Prince arrondissement,"320,575","-289,1277778",POINT (-72.412024 18.460548),Haiti,2024-03-08 00:00:00.000,1
515902,2024,Viv Ansanm,Civilians,Vant Bef Info;Réseau National de Défense de Droits Humains - RNDDH,Belle-ville : un enfant de 7 ans tué par balles à la suite d’une attaque armée des hommes de Vitelhomme;RNDDH's position on the chaotic situation in Haiti,"witnesses, neighbors",Torcelle town,Ouest department,Port-au-Prince arrondissement,"376,3611111","-168,8680556",POINT (-72.23885 18.54088),Haiti,2024-03-13 00:00:00.000,1
518167,2024,Viv Ansanm,Civilians,Réseau National de Défense de Droits Humains - RNDDH;Agence France Presse;Associated Press Newswires;EFE News Service;Reuters News;International Crisis Group;Vant Bef Info,"RNDDH's position on the chaotic situation in Haiti;14 bodies found in Haiti capital suburb amid gang violence;Gangs unleash new attacks on upscale areas in Haiti's capital, with at least a dozen killed nearby;Violence continues in Haiti ahead of presidential transition;UPDATE 1-Haiti suspected gang members set on fire as conflict spreads to capital suburb;Will a New Government Halt Haiti’s Nosedive?;Haïti-Insécurité: Environ une dizaine de cadavres découverts à Pétion-Ville",AFP reporter; witnesses,Pétion-Ville town,Ouest department,Port-au-Prince arrondissement,"356,68125","-201,06875",POINT (-72.285219 18.512541),Haiti,2024-03-18 00:00:00.000,14
518177,2024,Viv Ansanm,Civilians,EFE News Service;Reuters News;Haiti Libre;National Human Rights Defense Network (RNDDH),"Bloody scenes give way to day of relative calm in Haiti;UPDATE 1-Haiti suspected gang members set on fire as conflict spreads to capital suburb;Haiti - FLASH : Corpses litter the streets of Pétion-ville;A catastrophic human rights situation from January to March 2024: RNDDH alerts the public April 10,",Haitian National Police,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2024-03-18 00:00:00.000,3
563765,2024,Viv Ansanm,Civilians,National Human Rights Defense Network (RNDDH),"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities",RNDDH,Carrefour commune,Ouest department,Port-au-Prince arrondissement,"320,575","-289,1277778",POINT (-72.412024 18.460548),Haiti,2024-03-21 00:00:00.000,2
518203,2024,Viv Ansanm,Civilians,Haiti Libre;Reuters News;Vant Bef Info,Haiti - News : Zapping...;Panic in Haiti's capital as wild shooting fills streets;Haïti-insécurité : encore des morts à Pétion Ville,media; Vant Bef Info,Pétion-Ville town,Ouest department,Port-au-Prince arrondissement,"356,68125","-201,06875",POINT (-72.285219 18.512541),Haiti,2024-03-31 00:00:00.000,4
563402,2024,Viv Ansanm,Civilians,BINUH,QUARTERLY REPORT ON THE HUMAN RIGHTS SITUATION IN HAITI  April - June 2024,BINUH,Cité Soleil town,Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),Haiti,2024-04-01 00:00:00.000,28
563409,2024,Viv Ansanm,Civilians,BINUH,QUARTERLY REPORT ON THE HUMAN RIGHTS SITUATION IN HAITI  April - June 2024,BINUH,Tabarre commune,Ouest department,Port-au-Prince arrondissement,"405,8402778","-188,1875",POINT (-72.26667 18.58333),Haiti,2024-04-01 00:00:00.000,5
563413,2024,Viv Ansanm,Civilians,BINUH,QUARTERLY REPORT ON THE HUMAN RIGHTS SITUATION IN HAITI  April - June 2024,BINUH,Pétion-Ville town,Ouest department,Port-au-Prince arrondissement,"356,68125","-201,06875",POINT (-72.285219 18.512541),Haiti,2024-04-01 00:00:00.000,5
563757,2024,Viv Ansanm,Civilians,National Human Rights Defense Network (RNDDH);Telepluriel,"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities;Actualité à la une : Journée de terreur le jeudi 18 avril 2024 à Carrefour. Les gangs armés ont attaqué le commissariat de police couramment appelé Oméga. Au moins 7 personnes dont deux policiers ont été tuées à Waney 93",RNDDH,Carrefour commune,Ouest department,Port-au-Prince arrondissement,"320,575","-289,1277778",POINT (-72.412024 18.460548),Haiti,2024-04-18 00:00:00.000,6
565632,2024,Viv Ansanm,Civilians,National Human Rights Defense Network (RNDDH),"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities",RNDDH,Gressier commune,Ouest department,Port-au-Prince arrondissement,"382,6944444","-361,7965278",POINT (-72.516667 18.55),Haiti,2024-05-01 00:00:00.000,1
563771,2024,Viv Ansanm,Civilians,National Human Rights Defense Network (RNDDH),"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities",RNDDH,Carrefour commune,Ouest department,Port-au-Prince arrondissement,"320,575","-289,1277778",POINT (-72.412024 18.460548),Haiti,2024-05-04 00:00:00.000,1
563726,2024,Viv Ansanm,Civilians,National Human Rights Defense Network (RNDDH),"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities",RNDDH; Police,Gressier commune,Ouest department,Port-au-Prince arrondissement,"382,6944444","-361,7965278",POINT (-72.516667 18.55),Haiti,2024-05-10 00:00:00.000,6
563732,2024,Viv Ansanm,Civilians,National Human Rights Defense Network (RNDDH),"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities","interim executive agent of the commune, Jean Vladimir BERTRAND",Gressier commune,Ouest department,Port-au-Prince arrondissement,"382,6944444","-361,7965278",POINT (-72.516667 18.55),Haiti,2024-05-11 00:00:00.000,1
565564,2024,Viv Ansanm,Civilians,National Human Rights Defense Network (RNDDH),"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities",RNDDH,Gressier commune,Ouest department,Port-au-Prince arrondissement,"382,6944444","-361,7965278",POINT (-72.516667 18.55),Haiti,2024-05-12 00:00:00.000,2
565566,2024,Viv Ansanm,Civilians,National Human Rights Defense Network (RNDDH),"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities",RNDDH,Gressier commune,Ouest department,Port-au-Prince arrondissement,"382,6944444","-361,7965278",POINT (-72.516667 18.55),Haiti,2024-05-12 00:00:00.000,1
525023,2024,Viv Ansanm,Civilians,Associated Press Newswires,"As killings surge, Haitians struggle to bury loved ones and find closure in violent capital","neighbors, community members",Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2024-05-12 00:00:00.000,1
565574,2024,Viv Ansanm,Civilians,National Human Rights Defense Network (RNDDH),"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities",RNDDH,Port-au-Prince arrondissement,Ouest department,Port-au-Prince arrondissement,"347,9722222","-257,6319444",POINT (-72.36667 18.5),Haiti,2024-05-14 00:00:00.000,1
565571,2024,Viv Ansanm,Civilians,National Human Rights Defense Network (RNDDH),"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities",RNDDH,Gressier commune,Ouest department,Port-au-Prince arrondissement,"382,6944444","-361,7965278",POINT (-72.516667 18.55),Haiti,2024-05-15 00:00:00.000,3
565577,2024,Viv Ansanm,Civilians,National Human Rights Defense Network (RNDDH),"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities",RNDDH,Carrefour commune,Ouest department,Port-au-Prince arrondissement,"320,575","-289,1277778",POINT (-72.412024 18.460548),Haiti,2024-05-16 00:00:00.000,2
565581,2024,Viv Ansanm,Civilians,National Human Rights Defense Network (RNDDH),"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities",RNDDH,Port-au-Prince arrondissement,Ouest department,Port-au-Prince arrondissement,"347,9722222","-257,6319444",POINT (-72.36667 18.5),Haiti,2024-05-17 00:00:00.000,1
565585,2024,Viv Ansanm,Civilians,National Human Rights Defense Network (RNDDH),"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities",RNDDH,Gressier commune,Ouest department,Port-au-Prince arrondissement,"382,6944444","-361,7965278",POINT (-72.516667 18.55),Haiti,2024-05-19 00:00:00.000,1
565607,2024,Viv Ansanm,Civilians,National Human Rights Defense Network (RNDDH),"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities",RNDDH,Gressier commune,Ouest department,Port-au-Prince arrondissement,"382,6944444","-361,7965278",POINT (-72.516667 18.55),Haiti,2024-05-20 00:00:00.000,1
565612,2024,Viv Ansanm,Civilians,National Human Rights Defense Network (RNDDH),"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities",RNDDH,Gressier commune,Ouest department,Port-au-Prince arrondissement,"382,6944444","-361,7965278",POINT (-72.516667 18.55),Haiti,2024-05-21 00:00:00.000,2
565615,2024,Viv Ansanm,Civilians,National Human Rights Defense Network (RNDDH),"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities",RNDDH,Gressier commune,Ouest department,Port-au-Prince arrondissement,"382,6944444","-361,7965278",POINT (-72.516667 18.55),Haiti,2024-05-28 00:00:00.000,1
530807,2024,Viv Ansanm,Civilians,EFE News Service;Vant Bef Info,Several killed in new attack by armed gangs in Haiti;Gressier : le bilan de la dernière attaque s’alourdit,"Local press; head of the Gressier community, Vladimir Bertrand",Gressier commune,Ouest department,Port-au-Prince arrondissement,"382,6944444","-361,7965278",POINT (-72.516667 18.55),Haiti,2024-06-30 00:00:00.000,26
563737,2024,Viv Ansanm,Civilians,National Human Rights Defense Network (RNDDH);Haiti Libre,"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities;Haiti - Security : Bandits routed, Gressier police station taken over",RNDDH,Gressier commune,Ouest department,Port-au-Prince arrondissement,"382,6944444","-361,7965278",POINT (-72.516667 18.55),Haiti,2024-07-01 00:00:00.000,1
565529,2024,Viv Ansanm,Civilians,BINUH,"Quarterly report on the Human Rights Situation in Haiti, October - December 2024",BINUH,Carrefour commune,Ouest department,Port-au-Prince arrondissement,"320,575","-289,1277778",POINT (-72.412024 18.460548),Haiti,2024-10-01 00:00:00.000,33
565531,2024,Viv Ansanm,Civilians,BINUH,"Quarterly report on the Human Rights Situation in Haiti, October - December 2024",BINUH,Gressier commune,Ouest department,Port-au-Prince arrondissement,"382,6944444","-361,7965278",POINT (-72.516667 18.55),Haiti,2024-10-01 00:00:00.000,33
552520,2024,Viv Ansanm,Civilians,Associated Press Newswires;EFE News Service;Associated Press Newswires;Haiti Libre,Gangs attack neighborhoods across Haiti's capital in new wave of violence;Dead and displaced in Haiti after new attacks by armed groups in the capital;Police in Haiti battle a gang coalition trying to seize control of the entire capital;Haiti - News : Zapping...,U.N.'s International Organization for Migration,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2024-10-18 00:00:00.000,3
552522,2024,Viv Ansanm,Civilians,Associated Press Newswires;EFE News Service;Agence France Presse,"Haitians leave their homes in several neighborhoods to escape more gang violence in the capital;Dead and displaced in Haiti after new attacks by armed groups in the capital;Two killed, 5,000 flee as Haiti gangs attack in Port-au-Prince",AFP,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2024-10-19 00:00:00.000,2
565521,2024,Viv Ansanm,Civilians,BINUH,"Quarterly report on the Human Rights Situation in Haiti, October - December 2024",BINUH,Pétion-Ville town,Ouest department,Port-au-Prince arrondissement,"356,68125","-201,06875",POINT (-72.285219 18.512541),Haiti,2024-11-01 00:00:00.000,4
565522,2024,Viv Ansanm,Civilians,BINUH,"Quarterly report on the Human Rights Situation in Haiti, October - December 2024",BINUH,Pétion-Ville town,Ouest department,Port-au-Prince arrondissement,"356,68125","-201,06875",POINT (-72.285219 18.512541),Haiti,2024-11-01 00:00:00.000,4
565523,2024,Viv Ansanm,Civilians,BINUH,"Quarterly report on the Human Rights Situation in Haiti, October - December 2024",BINUH,Pétion-Ville town,Ouest department,Port-au-Prince arrondissement,"356,68125","-201,06875",POINT (-72.285219 18.512541),Haiti,2024-11-01 00:00:00.000,4
565524,2024,Viv Ansanm,Civilians,BINUH,"Quarterly report on the Human Rights Situation in Haiti, October - December 2024",BINUH,Pétion-Ville town,Ouest department,Port-au-Prince arrondissement,"356,68125","-201,06875",POINT (-72.285219 18.512541),Haiti,2024-11-01 00:00:00.000,4
554429,2024,Viv Ansanm,Civilians,Haiti Libre;BINUH,"Haiti - News : Zapping...;Quarterly report on the Human Rights Situation in Haiti, October - December 2024",Haiti Libre; BINUH,Cité Soleil town,Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),Haiti,2024-11-11 00:00:00.000,21
