id,year,conflict_dset_id,conflict_new_id,dyad_new_id,dyad_name,side_a,side_b,number_of_sources,source_office,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,event_clarity,date_prec,date_event,total_deaths_best_estimate
467070,2022,7889,15300,16737,400 Mawozo  - Civilians,400 Mawozo,Civilians,1,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,1,Butte Boyer town,BUTTE BOYER,Ouest department,Port-au-Prince arrondissement,"414,4631944","-195,2284722",POINT (-72.276809 18.595747),156456,Haiti,1,1,2022-04-24 00:00:00.000,1
467071,2022,7889,15300,16737,400 Mawozo  - Civilians,400 Mawozo,Civilians,1,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,1,Butte Boyer town,Butte Boyer,Ouest department,Port-au-Prince arrondissement,"414,4631944","-195,2284722",POINT (-72.276809 18.595747),156456,Haiti,1,1,2022-04-24 00:00:00.000,1
467072,2022,7889,15300,16737,400 Mawozo  - Civilians,400 Mawozo,Civilians,1,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,1,Butte Boyer town,Butte Boyer,Ouest department,Port-au-Prince arrondissement,"414,4631944","-195,2284722",POINT (-72.276809 18.595747),156456,Haiti,1,1,2022-04-24 00:00:00.000,1
467073,2022,7889,15300,16737,400 Mawozo  - Civilians,400 Mawozo,Civilians,1,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,1,Butte Boyer town,Butte Boyer,Ouest department,Port-au-Prince arrondissement,"414,4631944","-195,2284722",POINT (-72.276809 18.595747),156456,Haiti,1,1,2022-04-25 00:00:00.000,1
467074,2022,7889,15300,16737,400 Mawozo  - Civilians,400 Mawozo,Civilians,1,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,1,Butte Boyer town,Butte Boyer,Ouest department,Port-au-Prince arrondissement,"414,4631944","-195,2284722",POINT (-72.276809 18.595747),156456,Haiti,1,1,2022-04-25 00:00:00.000,4
467075,2022,7889,15300,16737,400 Mawozo  - Civilians,400 Mawozo,Civilians,1,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,1,Butte Boyer town,Butte Boyer,Ouest department,Port-au-Prince arrondissement,"414,4631944","-195,2284722",POINT (-72.276809 18.595747),156456,Haiti,1,1,2022-04-25 00:00:00.000,1
467076,2022,7889,15300,16737,400 Mawozo  - Civilians,400 Mawozo,Civilians,1,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,1,Butte Boyer town,Butte Boyer,Ouest department,Port-au-Prince arrondissement,"414,4631944","-195,2284722",POINT (-72.276809 18.595747),156456,Haiti,1,1,2022-04-25 00:00:00.000,1
467060,2022,7889,15300,16737,400 Mawozo  - Civilians,400 Mawozo,Civilians,1,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,4,Ouest department,,Ouest department,,"461,7291667","-205,3680556",POINT (-72.29141 18.66381),156456,Haiti,1,1,2022-04-25 00:00:00.000,1
467061,2022,7889,15300,16737,400 Mawozo  - Civilians,400 Mawozo,Civilians,1,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,5,Croix-des-Bouquets commune,Shada near the National gas pump.,Ouest department,Croix-des-Bouquets arrondissement,"421,9770833","-157,2930556",POINT (-72.222182 18.606567),156456,Haiti,1,1,2022-04-25 00:00:00.000,1
467245,2022,7889,15300,16737,400 Mawozo  - Civilians,400 Mawozo,Civilians,1,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,4,Ouest department,,Ouest department,,"461,7291667","-205,3680556",POINT (-72.29141 18.66381),156456,Haiti,1,1,2022-04-25 00:00:00.000,1
467250,2022,7889,15300,16737,400 Mawozo  - Civilians,400 Mawozo,Civilians,1,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,1,Croix-des-Missions town,"Croix-des-Missions, Mapou",Ouest department,Port-au-Prince arrondissement,"415,1875","-201,0416667",POINT (-72.28518 18.59679),156456,Haiti,1,1,2022-04-25 00:00:00.000,1
467254,2022,7889,15300,16737,400 Mawozo  - Civilians,400 Mawozo,Civilians,1,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,1,Croix-des-Missions town,"Lakou 7 kout kouto, in the Croix-des-Missions",Ouest department,Port-au-Prince arrondissement,"415,1875","-201,0416667",POINT (-72.28518 18.59679),156456,Haiti,1,1,2022-04-25 00:00:00.000,2
467256,2022,7889,15300,16737,400 Mawozo  - Civilians,400 Mawozo,Civilians,1,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,1,Croix-des-Missions town,Croix-des-Missions,Ouest department,Port-au-Prince arrondissement,"415,1875","-201,0416667",POINT (-72.28518 18.59679),156456,Haiti,1,1,2022-04-25 00:00:00.000,1
467259,2022,7889,15300,16737,400 Mawozo  - Civilians,400 Mawozo,Civilians,1,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,5,Croix-des-Bouquets commune,Shada,Ouest department,Croix-des-Bouquets arrondissement,"421,9770833","-157,2930556",POINT (-72.222182 18.606567),156456,Haiti,1,1,2022-04-25 00:00:00.000,1
467262,2022,7889,15300,16737,400 Mawozo  - Civilians,400 Mawozo,Civilians,1,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,5,Croix-des-Bouquets commune,,Ouest department,Croix-des-Bouquets arrondissement,"421,9770833","-157,2930556",POINT (-72.222182 18.606567),156456,Haiti,1,1,2022-04-26 00:00:00.000,2
467295,2022,7889,15300,16737,400 Mawozo  - Civilians,400 Mawozo,Civilians,1,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,1,Croix-des-Missions town,Croix-des-Missions,Ouest department,Port-au-Prince arrondissement,"415,1875","-201,0416667",POINT (-72.28518 18.59679),156456,Haiti,1,1,2022-05-02 00:00:00.000,1
467091,2022,7889,15300,16737,400 Mawozo  - Civilians,400 Mawozo,Civilians,1,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,5,Croix-des-Bouquets commune,Shada,Ouest department,Croix-des-Bouquets arrondissement,"421,9770833","-157,2930556",POINT (-72.222182 18.606567),156456,Haiti,1,1,2022-05-02 00:00:00.000,1
467092,2022,7889,15300,16737,400 Mawozo  - Civilians,400 Mawozo,Civilians,1,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,5,Croix-des-Bouquets commune,Shada,Ouest department,Croix-des-Bouquets arrondissement,"421,9770833","-157,2930556",POINT (-72.222182 18.606567),156456,Haiti,1,1,2022-05-02 00:00:00.000,1
467077,2022,7889,15300,16737,400 Mawozo  - Civilians,400 Mawozo,Civilians,1,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,5,Croix-des-Bouquets commune,Shada,Ouest department,Croix-des-Bouquets arrondissement,"421,9770833","-157,2930556",POINT (-72.222182 18.606567),156456,Haiti,1,1,2022-05-02 00:00:00.000,1
467078,2022,7889,15300,16737,400 Mawozo  - Civilians,400 Mawozo,Civilians,1,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,5,Croix-des-Bouquets commune,Shada,Ouest department,Croix-des-Bouquets arrondissement,"421,9770833","-157,2930556",POINT (-72.222182 18.606567),156456,Haiti,1,1,2022-05-02 00:00:00.000,1
467081,2022,7889,15300,16737,400 Mawozo  - Civilians,400 Mawozo,Civilians,1,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,1,Croix-des-Missions town,"Croix-des-Missions, Barbancourt area.",Ouest department,Port-au-Prince arrondissement,"415,1875","-201,0416667",POINT (-72.28518 18.59679),156456,Haiti,1,1,2022-05-03 00:00:00.000,2
467082,2022,7889,15300,16737,400 Mawozo  - Civilians,400 Mawozo,Civilians,1,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,4,Ouest department,,Ouest department,,"461,7291667","-205,3680556",POINT (-72.29141 18.66381),156456,Haiti,1,1,2022-05-05 00:00:00.000,2
467083,2022,7889,15300,16737,400 Mawozo  - Civilians,400 Mawozo,Civilians,1,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,5,Croix-des-Bouquets commune,"# 40, Wout Tè, Shada",Ouest department,Croix-des-Bouquets arrondissement,"421,9770833","-157,2930556",POINT (-72.222182 18.606567),156456,Haiti,1,1,2022-05-05 00:00:00.000,1
467084,2022,7889,15300,16737,400 Mawozo  - Civilians,400 Mawozo,Civilians,1,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,5,Croix-des-Bouquets commune,Shada,Ouest department,Croix-des-Bouquets arrondissement,"421,9770833","-157,2930556",POINT (-72.222182 18.606567),156456,Haiti,1,1,2022-05-05 00:00:00.000,1
467065,2022,7889,15300,16737,400 Mawozo  - Civilians,400 Mawozo,Civilians,1,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,1,Butte Boyer town,"#58, Butte Boyer 11",Ouest department,Port-au-Prince arrondissement,"414,4631944","-195,2284722",POINT (-72.276809 18.595747),156456,Haiti,1,1,2022-05-06 00:00:00.000,1
446310,2022,7889,15300,16737,400 Mawozo  - Civilians,400 Mawozo,Civilians,2,Reseau National de Défense des Droits Humains (RNDDH);ICI Haiti,Deadly morning at the entrance of Cité Doudoune: The RNDDH presents its sympathies to the victims;iciHaiti - Cité doudoune : Savage shooting at least 8 innocent citizens killed,"RNDDH report, witnesses",3,Croix-des-Bouquets arrondissement,"Cité Doudoune, in the commune of Croix-des-Bouquets",Ouest department,Croix-des-Bouquets arrondissement,"346,0819444","-50,99236111",POINT (-72.069109 18.497278),155736,Haiti,1,1,2022-08-20 00:00:00.000,9
445973,2022,16812,15353,16812,G9 - G-Pep,G9,G-Pep,2,Reseau National de Défense des Droits Humains (RNDDH);Vant Bef Info,A new war in Cité Soleil: The RNDDH requires the immediate intervention of the police institution;Haiti: Resumption of armed clashes in Cité Soleil,RNDDH report,1,Cité Soleil town,"Nan Brooklyn, Cité Soleil 

-> Bois-9, Cité Lumière, Cité Gérard, the Linthau project, Wharf, Brooklyn and Soleil 17 strongholds of GPep",Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),156456,Haiti,1,1,2022-07-07 00:00:00.000,8
445974,2022,16812,15353,16812,G9 - G-Pep,G9,G-Pep,2,Vant Bef Info;Reseau National de Défense des Droits Humains (RNDDH),Haiti: Resumption of armed clashes in Cité Soleil;A new war in Cité Soleil: The RNDDH requires the immediate intervention of the police institution,RNDDH report,1,Cité Soleil town,"Nan Brooklyn, Cité Soleil 

->-> Bois-9, Cité Lumière, Cité Gérard, the Linthau project, Wharf, Brooklyn and Soleil 17 strongholds of GPep",Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),156456,Haiti,1,1,2022-07-08 00:00:00.000,47
445975,2022,16812,15353,16812,G9 - G-Pep,G9,G-Pep,2,Reseau National de Défense des Droits Humains (RNDDH);Vant Bef Info,A new war in Cité Soleil: The RNDDH requires the immediate intervention of the police institution;Haiti: Resumption of armed clashes in Cité Soleil,RNDDH report,1,Cité Soleil town,"Nan Brooklyn, Cité Soleil 

-> Bois-9, Cité Lumière, Cité Gérard, the Linthau project, Wharf, Brooklyn and Soleil 17 strongholds of GPep",Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),156456,Haiti,1,1,2022-07-09 00:00:00.000,23
445976,2022,16812,15353,16812,G9 - G-Pep,G9,G-Pep,1,Reseau National de Défense des Droits Humains (RNDDH),A new war in Cité Soleil: The RNDDH requires the immediate intervention of the police institution,RNDDH report,1,Cité Soleil town,"Nan Brooklyn, Cité Soleil 

-> Bois-9, Cité Lumière, Cité Gérard, the Linthau project, Wharf, Brooklyn and Soleil 17 strongholds of GPep",Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),156456,Haiti,1,1,2022-07-10 00:00:00.000,11
446029,2022,16812,15353,16812,G9 - G-Pep,G9,G-Pep,2,United Nations Office for the Coordination of Humanitarian Affairs (OCHA);Haiti Libre,Daily Noon Briefing Highlights –   15 July 2022  Haiti;Haiti - Humanitarian : Insecurity prevents UN agencies from providing relief in Cité Soleil,OCHA,1,Cité Soleil town,Cite Soleil,Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),156456,Haiti,2,2,2022-07-14 00:00:00.000,10
450904,2022,16812,15353,16812,G9 - G-Pep,G9,G-Pep,1,Haiti Libre,Haiti - News : Zapping...,,1,Cité Soleil town,Cite Soleil,Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),156456,Haiti,1,1,2022-09-11 00:00:00.000,5
454102,2022,17300,15736,17300,400 Mawozo  - Kraze Baryè,400 Mawozo,Kraze Baryè,6,Haiti Libre;ICI Haiti;Fondation Afriamérica;Haiti24.net;Haiti24.net;Prensa Latina,Haiti - FLASH :The village of Noailles victim of the gang war at least 15 dead;iciHaiti - Croix-des-Bouquets : Resumption of gang warfare at least 12 dead;Appel aux instances concernées;Affrontements entre le gang de Vitelhomme et 400 Mawozo : Les habitants de la Croix-des-Bouquets aux abois;Croix-des-Bouquets-Affrontements entre les gangs de Vitelhomme et 400 Mawozo : La population à bout de souffle;Gang clashes in Haiti leave 15 dead,witnesses,1,Noailles village,village of Noailles (Commune of Croix-des-Bouquets),Ouest department,Croix-des-Bouquets arrondissement,"397,6145833","-162,5118056",POINT (-72.2296977 18.571485),156456,Haiti,2,4,2022-10-12 00:00:00.000,8
454151,2022,17300,15736,17300,400 Mawozo  - Kraze Baryè,400 Mawozo,Kraze Baryè,4,Haiti Libre;ICI Haiti;Fondation Afriamérica;Haiti24.net,Haiti - FLASH :The village of Noailles victim of the gang war at least 15 dead;iciHaiti - Croix-des-Bouquets : Resumption of gang warfare at least 12 dead;Appel aux instances concernées;Affrontements entre le gang de Vitelhomme et 400 Mawozo : Les habitants de la Croix-des-Bouquets aux abois,witnesses,1,Noailles village,village of Noailles (Commune of Croix-des-Bouquets),Ouest department,Croix-des-Bouquets arrondissement,"397,6145833","-162,5118056",POINT (-72.2296977 18.571485),156456,Haiti,1,1,2022-10-17 00:00:00.000,7
455824,2022,17300,15736,17300,400 Mawozo  - Kraze Baryè,400 Mawozo,Kraze Baryè,1,ICI Haiti,iciHaiti - Croix-des-Bouquets : Resumption of gang warfare at least 12 dead,,5,Croix-des-Bouquets commune,Croix-des-Bouquets,Ouest department,Croix-des-Bouquets arrondissement,"421,9770833","-157,2930556",POINT (-72.222182 18.606567),156456,Haiti,2,2,2022-10-22 00:00:00.000,12
510189,2023,6,444,911,Government of Haiti - Civilians,Government of Haiti,Civilians,1,The National Human Rights Defense Network (RNDDH),The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs,RNDDH,1,Port-au-Prince city,Bel-Air,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,2,4,2023-02-27 00:00:00.000,7
510159,2023,6,444,911,Government of Haiti - Civilians,Government of Haiti,Civilians,1,The National Human Rights Defense Network (RNDDH),The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs,RNDDH,1,Port-au-Prince city,Bel-Air,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2023-02-28 00:00:00.000,20
510179,2023,6,444,911,Government of Haiti - Civilians,Government of Haiti,Civilians,1,The National Human Rights Defense Network (RNDDH),The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs,RNDDH,1,Port-au-Prince city,Bel-Air,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2023-03-01 00:00:00.000,9
510182,2023,6,444,911,Government of Haiti - Civilians,Government of Haiti,Civilians,1,The National Human Rights Defense Network (RNDDH),The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs,RNDDH,1,Port-au-Prince city,Bel-Air,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2023-03-02 00:00:00.000,3
510164,2023,6,444,911,Government of Haiti - Civilians,Government of Haiti,Civilians,1,The National Human Rights Defense Network (RNDDH),The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs,RNDDH,1,Port-au-Prince city,Upper Bel-Air,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2023-03-03 00:00:00.000,20
510166,2023,6,444,911,Government of Haiti - Civilians,Government of Haiti,Civilians,1,The National Human Rights Defense Network (RNDDH),The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs,RNDDH,2,Port-au-Prince city,Domòn and on Rue Saint Martin Extended.,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2023-03-05 00:00:00.000,20
510184,2023,6,444,911,Government of Haiti - Civilians,Government of Haiti,Civilians,1,The National Human Rights Defense Network (RNDDH),The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs,RNDDH,1,Port-au-Prince city,Bel-Air,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2023-03-06 00:00:00.000,1
510185,2023,6,444,911,Government of Haiti - Civilians,Government of Haiti,Civilians,1,The National Human Rights Defense Network (RNDDH),The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs,RNDDH,1,Port-au-Prince city,Bel-Air,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2023-03-07 00:00:00.000,1
510186,2023,6,444,911,Government of Haiti - Civilians,Government of Haiti,Civilians,1,The National Human Rights Defense Network (RNDDH),The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs,RNDDH,1,Port-au-Prince city,Bel-Air,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2023-03-08 00:00:00.000,1
510187,2023,6,444,911,Government of Haiti - Civilians,Government of Haiti,Civilians,1,The National Human Rights Defense Network (RNDDH),The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs,RNDDH,1,Port-au-Prince city,Bel-Air,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2023-03-08 00:00:00.000,1
510188,2023,6,444,911,Government of Haiti - Civilians,Government of Haiti,Civilians,1,The National Human Rights Defense Network (RNDDH),The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs,RNDDH,1,Port-au-Prince city,Bel-Air,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2023-03-12 00:00:00.000,1
510426,2023,6,444,911,Government of Haiti - Civilians,Government of Haiti,Civilians,1,RNDDH,The resurgence of acts against lives and property: RNDDH urges police authorities to act.,"RNDDH, residents",5,Croix-des-Bouquets commune,Lilavois 11,Ouest department,Croix-des-Bouquets arrondissement,"421,9770833","-157,2930556",POINT (-72.222182 18.606567),156456,Haiti,1,1,2023-07-06 00:00:00.000,0
491659,2023,7889,15300,16737,400 Mawozo  - Civilians,400 Mawozo,Civilians,1,Vant Bef Info,"Insécurité : Rhum Bakara attaqué, 2 employés tués, d’autres kidnappés",Radio Metronome,5,Croix-des-Bouquets commune,"premises of Rhum Bakara, located in the commune of Croix des Bouquets",Ouest department,Croix-des-Bouquets arrondissement,"421,9770833","-157,2930556",POINT (-72.222182 18.606567),156456,Haiti,1,1,2023-07-22 00:00:00.000,2
502935,2023,7889,15300,16737,400 Mawozo  - Civilians,400 Mawozo,Civilians,2,Vant Bef Info;Haiti Libre,"« Thomazeau : Plusieurs personnes assassinées, le domicile de l’ex-député Price Cyprien incendié »;Haiti - News : Zapping...",police,1,L'Étang town,Letang (commune of Thomazeau),Ouest department,Croix-des-Bouquets arrondissement,"448,3958333","-48,81944444",POINT (-72.06598 18.64461),156456,Haiti,1,1,2023-11-17 00:00:00.000,3
502889,2023,7889,15300,16737,400 Mawozo  - Civilians,400 Mawozo,Civilians,2,Vant Bef Info;Haiti Libre,"« Thomazeau : Plusieurs personnes assassinées, le domicile de l’ex-député Price Cyprien incendié »;Haiti - News : Zapping...",police,1,Durand town,Durand (commune of Thomazeau),Ouest department,Croix-des-Bouquets arrondissement,"452,1388889","-49,29861111",POINT (-72.06667 18.65),156456,Haiti,1,1,2023-11-17 00:00:00.000,2
508638,2023,7889,15300,16737,400 Mawozo  - Civilians,400 Mawozo,Civilians,1,ICI Haiti,iciHaiti - Insecurity : The «400 Mawozo» gang sows terror in Ganthier,,1,Ganthier town,"Ganthier, Croix-des-Bouquets",Ouest department,Croix-des-Bouquets arrondissement,"368,925","-46,68402778",POINT (-72.062905 18.530172),156456,Haiti,1,2,2023-12-17 00:00:00.000,8
508650,2023,7889,15300,16737,400 Mawozo  - Civilians,400 Mawozo,Civilians,1,Haiti Libre,Haiti - Insecurity : Two little girls killed on Christmas Day,UNICEF,3,Croix-des-Bouquets arrondissement,"outskirts of Port-au-Prince, in the Croix-des-Bouquets district.",Ouest department,Croix-des-Bouquets arrondissement,"346,0819444","-50,99236111",POINT (-72.069109 18.497278),155736,Haiti,1,1,2023-12-25 00:00:00.000,4
510101,2023,16812,15353,16812,G9 - G-Pep,G9,G-Pep,1,United Nations Security Council,S/2023/674,UN Security council,1,Cité Soleil town,"Nan Belekou

Cite Soleil commune",Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),156456,Haiti,1,1,2023-04-07 00:00:00.000,3
475466,2023,16812,15353,16812,G9 - G-Pep,G9,G-Pep,3,Vant Bef Info;RNDDH;Fondasyon Je Klere,"Conflit armé à Cité Soleil: Au moins 70 morts selon l’ONU, plus d’une centaine selon un notable;Intensification of armed attacks: RNDDH demands explanations from the government authorities.;R A P P O R T Situation de terreur en Haïti, les chiffres noirs du gouvernement d’Ariel HENRY",OCHA,1,Cité Soleil town,Cité Soleil,Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),156456,Haiti,2,2,2023-04-14 00:00:00.000,70
502844,2023,16812,15353,16812,G9 - G-Pep,G9,G-Pep,2,Haiti Libre;Haiti Libre,Haiti - FLASH : Emergency evacuation of the Fontaine Hospital Center in Cité Soleil in the midst of urban guerrilla warfare;Haiti - News : Zapping...,authirities from the Fontaine Hospital Center,1,Cité Soleil town,Cite Soleil,Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),156456,Haiti,1,1,2023-11-15 00:00:00.000,3
487575,2023,8746,15962,17576,"5 Segond, Taliban - Civilians","5 Segond, Taliban",Civilians,2,RNDDH;Fondasyon Je Klere,"Intensification of armed attacks: RNDDH demands explanations from the government authorities.;R A P P O R T Situation de terreur en Haïti, les chiffres noirs du gouvernement d’Ariel HENRY","RNDDH, FJKL, BINUH",2,Cabaret commune,"cabaret commune

source matelas",Ouest department,Arcahaie arrondissement,"510,0090278","-292,3520833",POINT (-72.416667 18.733333),156456,Haiti,2,2,2023-04-19 00:00:00.000,70
491402,2023,7849,15979,17597,Grand Ravine - Civilians,Grand Ravine,Civilians,2,Vant Bef Info;RNDDH,"Carrefour-Feuilles : Un écolier tué, plusieurs résidents blessés lors d’une attaque armée des bandits de Gran-Ravin;The resurgence of acts against lives and property: RNDDH urges police authorities to act.",RNDDH,1,Port-au-Prince city,"Carrefour-Feuilles

P-a-P",Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2023-05-24 00:00:00.000,1
511106,2023,7849,15979,17597,Grand Ravine - Civilians,Grand Ravine,Civilians,3,RNDDH;Haiti Libre;Haiti Libre,"The Increasing violence in the West and Artibonite departments: RNDDH denounces the complicity of the CSPN.;Haiti - FLASH : More than 30 dead in the attacks in Carrefour-Feuilles;Haiti - Insecurity : Dead, injured kidnappings the daily hell of Haitians",RNDDH,1,Port-au-Prince city,Savane Pistache,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2023-08-07 00:00:00.000,1
511107,2023,7849,15979,17597,Grand Ravine - Civilians,Grand Ravine,Civilians,3,Haiti Libre;Haiti Libre;RNDDH,"Haiti - Insecurity : Dead, injured kidnappings the daily hell of Haitians;Haiti - FLASH : More than 30 dead in the attacks in Carrefour-Feuilles;The Increasing violence in the West and Artibonite departments: RNDDH denounces the complicity of the CSPN.",RNDDH,1,Port-au-Prince city,"Carrefour-Feuilles, Impasse Beauboeuf",Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2023-08-08 00:00:00.000,1
511109,2023,7849,15979,17597,Grand Ravine - Civilians,Grand Ravine,Civilians,3,RNDDH;Haiti Libre;Haiti Libre,"The Increasing violence in the West and Artibonite departments: RNDDH denounces the complicity of the CSPN.;Haiti - FLASH : More than 30 dead in the attacks in Carrefour-Feuilles;Haiti - Insecurity : Dead, injured kidnappings the daily hell of Haitians",RNDDH,1,Port-au-Prince city,Decayette,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2023-08-12 00:00:00.000,1
511115,2023,7849,15979,17597,Grand Ravine - Civilians,Grand Ravine,Civilians,3,RNDDH;Haiti Libre;Haiti Libre,"The Increasing violence in the West and Artibonite departments: RNDDH denounces the complicity of the CSPN.;Haiti - Insecurity : Dead, injured kidnappings the daily hell of Haitians;Haiti - FLASH : More than 30 dead in the attacks in Carrefour-Feuilles",RNDDH,1,Port-au-Prince city,"Savane Pistache, Carrefour-Feuilles",Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2023-08-13 00:00:00.000,25
511117,2023,7849,15979,17597,Grand Ravine - Civilians,Grand Ravine,Civilians,3,Haiti Libre;Haiti Libre;RNDDH,"Haiti - FLASH : More than 30 dead in the attacks in Carrefour-Feuilles;Haiti - Insecurity : Dead, injured kidnappings the daily hell of Haitians;The Increasing violence in the West and Artibonite departments: RNDDH denounces the complicity of the CSPN.",RNDDH,1,Port-au-Prince city,"Savanne Pistache

Carrefour-Feuilles",Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,2,2023-08-13 00:00:00.000,2
